order_status_id,status
3619,Delivered
3620,Processing
3621,Shipped
3622,Refunded
3623,Pending
3624,Shipped
3625,Returned
3626,Processing
3627,Failed
3628,Delivered
3629,Pending
3630,Returned
3631,Refunded
3632,Pending
3633,Processing
3634,Canceled
3635,Confirmed
3636,Pending
3637,Shipped
3638,Pending
3639,Pending
3640,Processing
3641,Shipped
3642,Returned
3643,Confirmed
3644,Canceled
3645,Out for Delivery
3646,Processing
3647,Pending
3648,Failed
3649,Out for Delivery
3650,Processing
3651,Out for Delivery
3652,Confirmed
3653,Returned
3654,Delivered
3655,Pending
3656,Pending
3657,Out for Delivery
3658,Delivered
3659,Confirmed
3660,Shipped
3661,Out for Delivery
3662,Failed
3663,Returned
3664,Shipped
3665,Failed
3666,Shipped
3667,Refunded
3668,Shipped
3669,Confirmed
3670,Canceled
3671,Failed
3672,Delivered
3673,Shipped
3674,Shipped
3675,Canceled
3676,Out for Delivery
3677,Confirmed
3678,Delivered
3679,Confirmed
3680,Refunded
3681,Refunded
3682,Processing
3683,Refunded
3684,Confirmed
3685,Confirmed
3686,Refunded
3687,Shipped
3688,Canceled
3689,Canceled
3690,Shipped
3691,Canceled
3692,Shipped
3693,Processing
3694,Confirmed
3695,Out for Delivery
3696,Confirmed
3697,Refunded
3698,Delivered
3699,Shipped
3700,Confirmed
3701,Failed
3702,Out for Delivery
3703,Shipped
3704,Out for Delivery
3705,Returned
3706,Failed
3707,Delivered
3708,Out for Delivery
3709,Shipped
3710,Returned
3711,Pending
3712,Confirmed
3713,Out for Delivery
3714,Returned
3715,Failed
3716,Pending
3717,Pending
3718,Confirmed
3719,Shipped
3720,Failed
3721,Shipped
3722,Returned
3723,Processing
3724,Processing
3725,Confirmed
3726,Canceled
3727,Out for Delivery
3728,Out for Delivery
3729,Failed
3730,Refunded
3731,Confirmed
3732,Refunded
3733,Pending
3734,Pending
3735,Canceled
3736,Out for Delivery
3737,Confirmed
3738,Delivered
3739,Returned
3740,Confirmed
3741,Shipped
3742,Out for Delivery
3743,Processing
3744,Delivered
3745,Failed
3746,Out for Delivery
3747,Confirmed
3748,Out for Delivery
3749,Failed
3750,Confirmed
3751,Processing
3752,Failed
3753,Canceled
3754,Refunded
3755,Confirmed
3756,Confirmed
3757,Delivered
3758,Confirmed
3759,Returned
3760,Confirmed
3761,Shipped
3762,Delivered
3763,Refunded
3764,Returned
3765,Processing
3766,Processing
3767,Canceled
3768,Pending
3769,Confirmed
3770,Returned
3771,Out for Delivery
3772,Delivered
3773,Returned
3774,Shipped
3775,Returned
3776,Processing
3777,Out for Delivery
3778,Returned
3779,Failed
3780,Out for Delivery
3781,Confirmed
3782,Shipped
3783,Returned
3784,Pending
3785,Confirmed
3786,Returned
3787,Returned
3788,Failed
3789,Out for Delivery
3790,Out for Delivery
3791,Returned
3792,Confirmed
3793,Confirmed
3794,Pending
3795,Canceled
3796,Out for Delivery
3797,Processing
3798,Processing
3799,Failed
3800,Out for Delivery
3801,Out for Delivery
3802,Returned
3803,Confirmed
3804,Shipped
3805,Failed
3806,Returned
3807,Shipped
3808,Returned
3809,Shipped
3810,Returned
3811,Delivered
3812,Delivered
3813,Delivered
3814,Shipped
3815,Processing
3816,Failed
3817,Refunded
3818,Returned
3819,Shipped
3820,Delivered
3821,Refunded
3822,Delivered
3823,Delivered
3824,Pending
3825,Confirmed
3826,Pending
3827,Shipped
3828,Confirmed
3829,Pending
3830,Processing
3831,Returned
3832,Returned
3833,Delivered
3834,Processing
3835,Refunded
3836,Confirmed
3837,Shipped
3838,Out for Delivery
3839,Confirmed
3840,Refunded
3841,Refunded
3842,Pending
3843,Shipped
3844,Refunded
3845,Delivered
3846,Failed
3847,Shipped
3848,Canceled
3849,Returned
3850,Pending
3851,Pending
3852,Canceled
3853,Out for Delivery
3854,Failed
3855,Processing
3856,Canceled
3857,Processing
3858,Returned
3859,Refunded
3860,Canceled
3861,Returned
3862,Confirmed
3863,Out for Delivery
3864,Delivered
3865,Canceled
3866,Refunded
3867,Returned
3868,Pending
3869,Processing
3870,Processing
3871,Refunded
3872,Pending
3873,Delivered
3874,Processing
3875,Refunded
3876,Refunded
3877,Processing
3878,Delivered
3879,Canceled
3880,Delivered
3881,Failed
3882,Pending
3883,Pending
3884,Returned
3885,Delivered
3886,Pending
3887,Canceled
3888,Canceled
3889,Refunded
3890,Delivered
3891,Refunded
3892,Shipped
3893,Pending
3894,Failed
3895,Out for Delivery
3896,Confirmed
3897,Processing
3898,Refunded
3899,Pending
3900,Out for Delivery
3901,Failed
3902,Returned
3903,Returned
3904,Confirmed
3905,Confirmed
3906,Pending
3907,Delivered
3908,Canceled
3909,Pending
3910,Pending
3911,Processing
3912,Pending
3913,Failed
3914,Refunded
3915,Confirmed
3916,Returned
3917,Confirmed
3918,Out for Delivery
3919,Refunded
3920,Processing
3921,Delivered
3922,Refunded
3923,Canceled
3924,Canceled
3925,Shipped
3926,Canceled
3927,Canceled
3928,Shipped
3929,Pending
3930,Shipped
3931,Canceled
3932,Pending
3933,Shipped
3934,Out for Delivery
3935,Failed
3936,Refunded
3937,Pending
3938,Refunded
3939,Processing
3940,Processing
3941,Processing
3942,Returned
3943,Out for Delivery
3944,Canceled
3945,Pending
3946,Shipped
3947,Pending
3948,Refunded
3949,Refunded
3950,Out for Delivery
3951,Processing
3952,Processing
3953,Failed
3954,Failed
3955,Delivered
3956,Confirmed
3957,Pending
3958,Failed
3959,Pending
3960,Out for Delivery
3961,Confirmed
3962,Confirmed
3963,Processing
3964,Confirmed
3965,Confirmed
3966,Pending
3967,Out for Delivery
3968,Returned
3969,Processing
3970,Refunded
3971,Out for Delivery
3972,Confirmed
3973,Pending
3974,Out for Delivery
3975,Delivered
3976,Returned
3977,Confirmed
3978,Out for Delivery
3979,Delivered
3980,Canceled
3981,Returned
3982,Delivered
3983,Confirmed
3984,Delivered
3985,Refunded
3986,Shipped
3987,Out for Delivery
3988,Pending
3989,Refunded
3990,Out for Delivery
3991,Out for Delivery
3992,Processing
3993,Out for Delivery
3994,Refunded
3995,Processing
3996,Refunded
3997,Confirmed
3998,Canceled
3999,Out for Delivery
4000,Shipped
4001,Processing
4002,Confirmed
4003,Out for Delivery
4004,Failed
4005,Pending
4006,Out for Delivery
4007,Delivered
4008,Canceled
4009,Returned
4010,Canceled
4011,Canceled
4012,Canceled
4013,Shipped
4014,Delivered
4015,Canceled
4016,Delivered
4017,Out for Delivery
4018,Processing
4019,Failed
4020,Refunded
4021,Canceled
4022,Shipped
4023,Out for Delivery
4024,Returned
4025,Pending
4026,Out for Delivery
4027,Delivered
4028,Out for Delivery
4029,Returned
4030,Failed
4031,Returned
4032,Pending
4033,Refunded
4034,Delivered
4035,Returned
4036,Pending
4037,Processing
4038,Delivered
4039,Refunded
4040,Returned
4041,Failed
4042,Delivered
4043,Pending
4044,Confirmed
4045,Delivered
4046,Processing
4047,Returned
4048,Refunded
4049,Pending
4050,Canceled
4051,Shipped
4052,Shipped
4053,Failed
4054,Shipped
4055,Confirmed
4056,Processing
4057,Failed
4058,Shipped
4059,Pending
4060,Confirmed
4061,Returned
4062,Refunded
4063,Shipped
4064,Canceled
4065,Delivered
4066,Out for Delivery
4067,Refunded
4068,Pending
4069,Processing
4070,Canceled
4071,Delivered
4072,Failed
4073,Processing
4074,Returned
4075,Processing
4076,Refunded
4077,Returned
4078,Failed
4079,Confirmed
4080,Refunded
4081,Refunded
4082,Returned
4083,Failed
4084,Shipped
4085,Refunded
4086,Shipped
4087,Out for Delivery
4088,Failed
4089,Processing
4090,Failed
4091,Pending
4092,Delivered
4093,Canceled
4094,Failed
4095,Confirmed
4096,Failed
4097,Delivered
4098,Returned
4099,Pending
4100,Processing
4101,Delivered
4102,Returned
4103,Shipped
4104,Processing
4105,Refunded
4106,Failed
4107,Delivered
4108,Pending
4109,Returned
4110,Processing
4111,Canceled
4112,Pending
4113,Canceled
4114,Delivered
4115,Out for Delivery
4116,Returned
4117,Confirmed
4118,Out for Delivery
4119,Processing
4120,Processing
4121,Canceled
4122,Out for Delivery
4123,Pending
4124,Canceled
4125,Refunded
4126,Out for Delivery
4127,Returned
4128,Confirmed
4129,Refunded
4130,Failed
4131,Returned
4132,Returned
4133,Returned
4134,Processing
4135,Canceled
4136,Out for Delivery
4137,Delivered
4138,Delivered
4139,Pending
4140,Failed
4141,Pending
4142,Failed
4143,Failed
4144,Refunded
4145,Confirmed
4146,Out for Delivery
4147,Failed
4148,Refunded
4149,Failed
4150,Shipped
4151,Processing
4152,Confirmed
4153,Canceled
4154,Returned
4155,Pending
4156,Confirmed
4157,Canceled
4158,Failed
4159,Out for Delivery
4160,Delivered
4161,Pending
4162,Out for Delivery
4163,Refunded
4164,Processing
4165,Returned
4166,Confirmed
4167,Returned
4168,Canceled
4169,Returned
4170,Delivered
4171,Out for Delivery
4172,Delivered
4173,Canceled
4174,Failed
4175,Returned
4176,Shipped
4177,Returned
4178,Delivered
4179,Shipped
4180,Pending
4181,Confirmed
4182,Canceled
4183,Canceled
4184,Processing
4185,Delivered
4186,Canceled
4187,Refunded
4188,Returned
4189,Processing
4190,Shipped
4191,Failed
4192,Canceled
4193,Delivered
4194,Out for Delivery
4195,Pending
4196,Processing
4197,Processing
4198,Delivered
4199,Refunded
4200,Canceled
4201,Processing
4202,Pending
4203,Processing
4204,Confirmed
4205,Shipped
4206,Canceled
4207,Delivered
4208,Shipped
4209,Delivered
4210,Pending
4211,Failed
4212,Refunded
4213,Failed
4214,Failed
4215,Out for Delivery
4216,Shipped
4217,Delivered
4218,Out for Delivery
4219,Refunded
4220,Out for Delivery
4221,Out for Delivery
4222,Confirmed
4223,Processing
4224,Canceled
4225,Shipped
4226,Processing
4227,Returned
4228,Delivered
4229,Out for Delivery
4230,Processing
4231,Out for Delivery
4232,Shipped
4233,Returned
4234,Pending
4235,Pending
4236,Processing
4237,Refunded
4238,Delivered
4239,Delivered
4240,Refunded
4241,Failed
4242,Confirmed
4243,Confirmed
4244,Pending
4245,Processing
4246,Refunded
4247,Delivered
4248,Pending
4249,Canceled
4250,Delivered
4251,Canceled
4252,Refunded
4253,Confirmed
4254,Delivered
4255,Shipped
4256,Canceled
4257,Out for Delivery
4258,Confirmed
4259,Pending
4260,Delivered
4261,Confirmed
4262,Pending
4263,Out for Delivery
4264,Canceled
4265,Canceled
4266,Canceled
4267,Refunded
4268,Shipped
4269,Confirmed
4270,Out for Delivery
4271,Shipped
4272,Failed
4273,Returned
4274,Failed
4275,Processing
4276,Shipped
4277,Delivered
4278,Confirmed
4279,Out for Delivery
4280,Refunded
4281,Pending
4282,Out for Delivery
4283,Processing
4284,Failed
4285,Shipped
4286,Confirmed
4287,Delivered
4288,Confirmed
4289,Out for Delivery
4290,Pending
4291,Processing
4292,Failed
4293,Confirmed
4294,Processing
4295,Delivered
4296,Canceled
4297,Out for Delivery
4298,Failed
4299,Confirmed
4300,Pending
4301,Failed
4302,Canceled
4303,Pending
4304,Delivered
4305,Pending
4306,Out for Delivery
4307,Processing
4308,Out for Delivery
4309,Confirmed
4310,Canceled
4311,Out for Delivery
4312,Failed
4313,Refunded
4314,Returned
4315,Pending
4316,Out for Delivery
4317,Canceled
4318,Returned
4319,Pending
4320,Returned
4321,Delivered
4322,Out for Delivery
4323,Returned
4324,Returned
4325,Confirmed
4326,Failed
4327,Pending
4328,Shipped
4329,Pending
4330,Delivered
4331,Refunded
4332,Confirmed
4333,Refunded
4334,Delivered
4335,Failed
4336,Confirmed
4337,Returned
4338,Failed
4339,Delivered
4340,Out for Delivery
4341,Pending
4342,Out for Delivery
4343,Refunded
4344,Delivered
4345,Pending
4346,Shipped
4347,Delivered
4348,Delivered
4349,Delivered
4350,Pending
4351,Processing
4352,Shipped
4353,Pending
4354,Failed
4355,Failed
4356,Canceled
4357,Out for Delivery
4358,Refunded
4359,Canceled
4360,Returned
4361,Failed
4362,Returned
4363,Failed
4364,Canceled
4365,Out for Delivery
4366,Confirmed
4367,Pending
4368,Canceled
4369,Canceled
4370,Refunded
4371,Out for Delivery
4372,Out for Delivery
4373,Shipped
4374,Out for Delivery
4375,Failed
4376,Shipped
4377,Shipped
4378,Delivered
4379,Shipped
4380,Delivered
4381,Shipped
4382,Canceled
4383,Failed
4384,Processing
4385,Canceled
4386,Canceled
4387,Processing
4388,Processing
4389,Out for Delivery
4390,Out for Delivery
4391,Canceled
4392,Processing
4393,Canceled
4394,Canceled
4395,Out for Delivery
4396,Delivered
4397,Shipped
4398,Canceled
4399,Pending
4400,Processing
4401,Out for Delivery
4402,Refunded
4403,Pending
4404,Canceled
4405,Pending
4406,Failed
4407,Delivered
4408,Failed
4409,Out for Delivery
4410,Shipped
4411,Processing
4412,Processing
4413,Refunded
4414,Canceled
4415,Processing
4416,Refunded
4417,Pending
4418,Processing
4419,Confirmed
4420,Canceled
4421,Confirmed
4422,Failed
4423,Out for Delivery
4424,Confirmed
4425,Processing
4426,Out for Delivery
4427,Pending
4428,Processing
4429,Returned
4430,Pending
4431,Failed
4432,Shipped
4433,Pending
4434,Processing
4435,Pending
4436,Shipped
4437,Out for Delivery
4438,Pending
4439,Processing
4440,Canceled
4441,Returned
4442,Delivered
4443,Pending
4444,Failed
4445,Refunded
4446,Canceled
4447,Canceled
4448,Out for Delivery
4449,Failed
4450,Shipped
4451,Confirmed
4452,Failed
4453,Refunded
4454,Pending
4455,Delivered
4456,Confirmed
4457,Refunded
4458,Confirmed
4459,Out for Delivery
4460,Processing
4461,Out for Delivery
4462,Confirmed
4463,Pending
4464,Processing
4465,Out for Delivery
4466,Failed
4467,Failed
4468,Refunded
4469,Confirmed
4470,Failed
4471,Shipped
4472,Pending
4473,Canceled
4474,Delivered
4475,Refunded
4476,Delivered
4477,Delivered
4478,Refunded
4479,Failed
4480,Failed
4481,Refunded
4482,Out for Delivery
4483,Pending
4484,Out for Delivery
4485,Pending
4486,Processing
4487,Refunded
4488,Processing
4489,Failed
4490,Shipped
4491,Processing
4492,Canceled
4493,Returned
4494,Pending
4495,Refunded
4496,Delivered
4497,Refunded
4498,Canceled
4499,Refunded
4500,Failed
4501,Out for Delivery
4502,Returned
4503,Failed
4504,Failed
4505,Failed
4506,Canceled
4507,Delivered
4508,Returned
4509,Delivered
4510,Processing
4511,Pending
4512,Refunded
4513,Refunded
4514,Out for Delivery
4515,Delivered
4516,Confirmed
4517,Failed
4518,Failed
4519,Canceled
4520,Returned
4521,Returned
4522,Shipped
4523,Refunded
4524,Out for Delivery
4525,Delivered
4526,Returned
4527,Pending
4528,Delivered
4529,Out for Delivery
4530,Pending
4531,Confirmed
4532,Confirmed
4533,Out for Delivery
4534,Failed
4535,Processing
4536,Pending
4537,Out for Delivery
4538,Returned
4539,Canceled
4540,Confirmed
4541,Returned
4542,Returned
4543,Processing
4544,Out for Delivery
4545,Failed
4546,Pending
4547,Delivered
4548,Out for Delivery
4549,Pending
4550,Pending
4551,Pending
4552,Processing
4553,Pending
4554,Shipped
4555,Returned
4556,Pending
4557,Refunded
4558,Pending
4559,Refunded
4560,Shipped
4561,Canceled
4562,Pending
4563,Delivered
4564,Confirmed
4565,Confirmed
4566,Delivered
4567,Delivered
4568,Refunded
4569,Refunded
4570,Returned
4571,Out for Delivery
4572,Delivered
4573,Failed
4574,Refunded
4575,Failed
4576,Pending
4577,Confirmed
4578,Processing
4579,Refunded
4580,Delivered
4581,Canceled
4582,Delivered
4583,Confirmed
4584,Pending
4585,Canceled
4586,Processing
4587,Pending
4588,Processing
4589,Returned
4590,Out for Delivery
4591,Processing
4592,Processing
4593,Refunded
4594,Returned
4595,Processing
4596,Processing
4597,Confirmed
4598,Returned
4599,Shipped
4600,Failed
4601,Out for Delivery
4602,Out for Delivery
4603,Out for Delivery
4604,Pending
4605,Canceled
4606,Refunded
4607,Processing
4608,Delivered
4609,Out for Delivery
4610,Shipped
4611,Refunded
4612,Returned
4613,Confirmed
4614,Refunded
4615,Refunded
4616,Canceled
4617,Refunded
4618,Returned
4619,Out for Delivery
4620,Processing
4621,Canceled
4622,Delivered
4623,Returned
4624,Failed
4625,Out for Delivery
4626,Out for Delivery
4627,Returned
4628,Processing
4629,Delivered
4630,Pending
4631,Returned
4632,Canceled
4633,Confirmed
4634,Pending
4635,Canceled
4636,Pending
4637,Failed
4638,Shipped
4639,Returned
4640,Returned
4641,Shipped
4642,Confirmed
4643,Out for Delivery
4644,Returned
4645,Refunded
4646,Canceled
4647,Out for Delivery
4648,Confirmed
4649,Delivered
4650,Processing
4651,Refunded
4652,Shipped
4653,Canceled
4654,Confirmed
4655,Failed
4656,Confirmed
4657,Canceled
4658,Confirmed
4659,Out for Delivery
4660,Out for Delivery
4661,Canceled
4662,Canceled
4663,Pending
4664,Pending
4665,Pending
4666,Canceled
4667,Shipped
4668,Refunded
4669,Refunded
4670,Pending
4671,Refunded
4672,Processing
4673,Returned
4674,Refunded
4675,Confirmed
4676,Out for Delivery
4677,Canceled
4678,Shipped
4679,Pending
4680,Failed
4681,Canceled
4682,Shipped
4683,Refunded
4684,Failed
4685,Confirmed
4686,Confirmed
4687,Canceled
4688,Confirmed
4689,Confirmed
4690,Refunded
4691,Returned
4692,Refunded
4693,Shipped
4694,Pending
4695,Out for Delivery
4696,Out for Delivery
4697,Refunded
4698,Canceled
4699,Delivered
4700,Confirmed
4701,Pending
4702,Delivered
4703,Canceled
4704,Canceled
4705,Refunded
4706,Returned
4707,Delivered
4708,Refunded
4709,Refunded
4710,Shipped
4711,Delivered
4712,Out for Delivery
4713,Processing
4714,Pending
4715,Failed
4716,Returned
4717,Out for Delivery
4718,Failed
4719,Out for Delivery
4720,Delivered
4721,Delivered
4722,Processing
4723,Processing
4724,Confirmed
4725,Out for Delivery
4726,Delivered
4727,Returned
4728,Confirmed
4729,Delivered
4730,Processing
4731,Failed
4732,Returned
4733,Failed
4734,Processing
4735,Shipped
4736,Processing
4737,Processing
4738,Shipped
4739,Delivered
4740,Confirmed
4741,Pending
4742,Pending
4743,Processing
4744,Delivered
4745,Shipped
4746,Delivered
4747,Failed
4748,Refunded
4749,Shipped
4750,Failed
4751,Delivered
4752,Out for Delivery
4753,Out for Delivery
4754,Out for Delivery
4755,Out for Delivery
4756,Processing
4757,Refunded
4758,Canceled
4759,Returned
4760,Delivered
4761,Confirmed
4762,Shipped
4763,Canceled
4764,Refunded
4765,Refunded
4766,Pending
4767,Out for Delivery
4768,Out for Delivery
4769,Out for Delivery
4770,Processing
4771,Processing
4772,Refunded
4773,Delivered
4774,Refunded
4775,Shipped
4776,Shipped
4777,Refunded
4778,Pending
4779,Processing
4780,Processing
4781,Confirmed
4782,Failed
4783,Delivered
4784,Confirmed
4785,Out for Delivery
4786,Processing
4787,Failed
4788,Returned
4789,Returned
4790,Failed
4791,Canceled
4792,Pending
4793,Confirmed
4794,Failed
4795,Confirmed
4796,Failed
4797,Out for Delivery
4798,Pending
4799,Delivered
4800,Refunded
4801,Out for Delivery
4802,Refunded
4803,Failed
4804,Pending
4805,Processing
4806,Confirmed
4807,Delivered
4808,Pending
4809,Refunded
4810,Canceled
4811,Out for Delivery
4812,Confirmed
4813,Failed
4814,Returned
4815,Delivered
4816,Processing
4817,Delivered
4818,Delivered
4819,Delivered
4820,Canceled
4821,Delivered
4822,Out for Delivery
4823,Returned
4824,Processing
4825,Processing
4826,Processing
4827,Confirmed
4828,Processing
4829,Out for Delivery
4830,Shipped
4831,Refunded
4832,Pending
4833,Out for Delivery
4834,Canceled
4835,Confirmed
4836,Canceled
4837,Confirmed
4838,Pending
4839,Shipped
4840,Confirmed
4841,Processing
4842,Delivered
4843,Canceled
4844,Canceled
4845,Processing
4846,Failed
4847,Refunded
4848,Pending
4849,Refunded
4850,Confirmed
4851,Delivered
4852,Shipped
4853,Canceled
4854,Delivered
4855,Delivered
4856,Failed
4857,Confirmed
4858,Delivered
4859,Delivered
4860,Pending
4861,Out for Delivery
4862,Delivered
4863,Failed
4864,Shipped
4865,Returned
4866,Failed
4867,Refunded
4868,Confirmed
4869,Failed
4870,Returned
4871,Shipped
4872,Confirmed
4873,Returned
4874,Shipped
4875,Pending
4876,Confirmed
4877,Failed
4878,Failed
4879,Out for Delivery
4880,Canceled
4881,Canceled
4882,Delivered
4883,Confirmed
4884,Canceled
4885,Confirmed
4886,Refunded
4887,Refunded
4888,Confirmed
4889,Out for Delivery
4890,Returned
4891,Processing
4892,Refunded
4893,Confirmed
4894,Shipped
4895,Canceled
4896,Processing
4897,Canceled
4898,Confirmed
4899,Shipped
4900,Refunded
4901,Refunded
4902,Canceled
4903,Delivered
4904,Returned
4905,Shipped
4906,Processing
4907,Processing
4908,Refunded
4909,Shipped
4910,Out for Delivery
4911,Confirmed
4912,Confirmed
4913,Failed
4914,Processing
4915,Refunded
4916,Delivered
4917,Processing
4918,Returned
4919,Out for Delivery
4920,Pending
4921,Pending
4922,Pending
4923,Refunded
4924,Pending
4925,Confirmed
4926,Refunded
4927,Shipped
4928,Failed
4929,Confirmed
4930,Confirmed
4931,Refunded
4932,Out for Delivery
4933,Shipped
4934,Out for Delivery
4935,Processing
4936,Confirmed
4937,Pending
4938,Returned
4939,Refunded
4940,Out for Delivery
4941,Out for Delivery
4942,Canceled
4943,Confirmed
4944,Processing
4945,Refunded
4946,Returned
4947,Refunded
4948,Delivered
4949,Failed
4950,Processing
4951,Pending
4952,Refunded
4953,Confirmed
4954,Shipped
4955,Returned
4956,Refunded
4957,Returned
4958,Delivered
4959,Delivered
4960,Pending
4961,Returned
4962,Confirmed
4963,Failed
4964,Shipped
4965,Canceled
4966,Processing
4967,Confirmed
4968,Out for Delivery
4969,Confirmed
4970,Refunded
4971,Refunded
4972,Out for Delivery
4973,Returned
4974,Delivered
4975,Returned
4976,Delivered
4977,Confirmed
4978,Processing
4979,Canceled
4980,Refunded
4981,Canceled
4982,Returned
4983,Refunded
4984,Shipped
4985,Processing
4986,Confirmed
4987,Out for Delivery
4988,Canceled
4989,Pending
4990,Pending
4991,Pending
4992,Delivered
4993,Pending
4994,Canceled
4995,Pending
4996,Processing
4997,Confirmed
4998,Failed
4999,Pending
5000,Confirmed
5001,Processing
5002,Shipped
5003,Refunded
5004,Pending
5005,Canceled
5006,Canceled
5007,Refunded
5008,Canceled
5009,Refunded
5010,Failed
5011,Pending
5012,Pending
5013,Refunded
5014,Returned
5015,Shipped
5016,Failed
5017,Out for Delivery
5018,Returned
5019,Refunded
5020,Processing
5021,Pending
5022,Confirmed
5023,Failed
5024,Pending
5025,Refunded
5026,Confirmed
5027,Failed
5028,Processing
5029,Failed
5030,Failed
5031,Failed
5032,Delivered
5033,Canceled
5034,Shipped
5035,Delivered
5036,Delivered
5037,Returned
5038,Canceled
5039,Refunded
5040,Canceled
5041,Shipped
5042,Pending
5043,Returned
5044,Returned
5045,Canceled
5046,Failed
5047,Returned
5048,Shipped
5049,Out for Delivery
5050,Processing
5051,Failed
5052,Canceled
5053,Confirmed
5054,Failed
5055,Canceled
5056,Returned
5057,Shipped
5058,Confirmed
5059,Delivered
5060,Pending
5061,Delivered
5062,Out for Delivery
5063,Shipped
5064,Pending
5065,Returned
5066,Delivered
5067,Delivered
5068,Processing
5069,Processing
5070,Canceled
5071,Processing
5072,Delivered
5073,Returned
5074,Processing
5075,Failed
5076,Confirmed
5077,Pending
5078,Returned
5079,Shipped
5080,Delivered
5081,Confirmed
5082,Shipped
5083,Processing
5084,Shipped
5085,Canceled
5086,Delivered
5087,Pending
5088,Failed
5089,Processing
5090,Out for Delivery
5091,Returned
5092,Out for Delivery
5093,Refunded
5094,Confirmed
5095,Out for Delivery
5096,Canceled
5097,Canceled
5098,Failed
5099,Returned
5100,Out for Delivery
5101,Shipped
5102,Shipped
5103,Delivered
5104,Pending
5105,Delivered
5106,Refunded
5107,Pending
5108,Failed
5109,Confirmed
5110,Shipped
5111,Returned
5112,Failed
5113,Failed
5114,Shipped
5115,Pending
5116,Shipped
5117,Refunded
5118,Canceled
5119,Shipped
5120,Failed
5121,Canceled
5122,Out for Delivery
5123,Confirmed
5124,Returned
5125,Shipped
5126,Returned
5127,Canceled
5128,Out for Delivery
5129,Delivered
5130,Pending
5131,Processing
5132,Delivered
5133,Pending
5134,Delivered
5135,Failed
5136,Out for Delivery
5137,Out for Delivery
5138,Refunded
5139,Returned
5140,Refunded
5141,Confirmed
5142,Returned
5143,Pending
5144,Confirmed
5145,Pending
5146,Delivered
5147,Refunded
5148,Shipped
5149,Returned
5150,Failed
5151,Refunded
5152,Pending
5153,Delivered
5154,Processing
5155,Confirmed
5156,Refunded
5157,Canceled
5158,Refunded
5159,Returned
5160,Returned
5161,Failed
5162,Shipped
5163,Pending
5164,Out for Delivery
5165,Out for Delivery
5166,Failed
5167,Out for Delivery
5168,Pending
5169,Refunded
5170,Failed
5171,Delivered
5172,Confirmed
5173,Canceled
5174,Pending
5175,Out for Delivery
5176,Confirmed
5177,Refunded
5178,Delivered
5179,Confirmed
5180,Shipped
5181,Delivered
5182,Canceled
5183,Delivered
5184,Delivered
5185,Processing
5186,Delivered
5187,Pending
5188,Canceled
5189,Confirmed
5190,Shipped
5191,Failed
5192,Confirmed
5193,Processing
5194,Refunded
5195,Returned
5196,Delivered
5197,Refunded
5198,Confirmed
5199,Refunded
5200,Shipped
5201,Canceled
5202,Shipped
5203,Confirmed
5204,Processing
5205,Pending
5206,Delivered
5207,Canceled
5208,Out for Delivery
5209,Confirmed
5210,Failed
5211,Refunded
5212,Processing
5213,Out for Delivery
5214,Pending
5215,Processing
5216,Returned
5217,Failed
5218,Canceled
5219,Confirmed
5220,Returned
5221,Processing
5222,Out for Delivery
5223,Delivered
5224,Processing
5225,Pending
5226,Shipped
5227,Shipped
5228,Canceled
5229,Out for Delivery
5230,Shipped
5231,Delivered
5232,Refunded
5233,Failed
5234,Confirmed
5235,Pending
5236,Failed
5237,Returned
5238,Pending
5239,Out for Delivery
5240,Out for Delivery
5241,Shipped
5242,Delivered
5243,Pending
5244,Returned
5245,Confirmed
5246,Failed
5247,Failed
5248,Refunded
5249,Returned
5250,Failed
5251,Pending
5252,Returned
5253,Processing
5254,Failed
5255,Failed
5256,Processing
5257,Canceled
5258,Returned
5259,Pending
5260,Out for Delivery
5261,Delivered
5262,Failed
5263,Refunded
5264,Confirmed
5265,Processing
5266,Failed
5267,Returned
5268,Shipped
5269,Confirmed
5270,Pending
5271,Pending
5272,Delivered
5273,Returned
5274,Shipped
5275,Refunded
5276,Canceled
5277,Confirmed
5278,Processing
5279,Refunded
5280,Returned
5281,Refunded
5282,Processing
5283,Refunded
5284,Shipped
5285,Pending
5286,Delivered
5287,Processing
5288,Pending
5289,Canceled
5290,Processing
5291,Delivered
5292,Pending
5293,Returned
5294,Out for Delivery
5295,Pending
5296,Out for Delivery
5297,Confirmed
5298,Shipped
5299,Delivered
5300,Processing
5301,Processing
5302,Out for Delivery
5303,Delivered
5304,Shipped
5305,Out for Delivery
5306,Out for Delivery
5307,Canceled
5308,Returned
5309,Out for Delivery
5310,Failed
5311,Refunded
5312,Delivered
5313,Shipped
5314,Confirmed
5315,Failed
5316,Pending
5317,Pending
5318,Returned
5319,Failed
5320,Shipped
5321,Out for Delivery
5322,Out for Delivery
5323,Out for Delivery
5324,Failed
5325,Confirmed
5326,Out for Delivery
5327,Canceled
5328,Processing
5329,Processing
5330,Confirmed
5331,Delivered
5332,Shipped
5333,Failed
5334,Shipped
5335,Canceled
5336,Shipped
5337,Delivered
5338,Shipped
5339,Confirmed
5340,Delivered
5341,Canceled
5342,Returned
5343,Shipped
5344,Confirmed
5345,Delivered
5346,Out for Delivery
5347,Shipped
5348,Confirmed
5349,Refunded
5350,Confirmed
5351,Failed
5352,Processing
5353,Canceled
5354,Failed
5355,Shipped
5356,Delivered
5357,Pending
5358,Returned
5359,Pending
5360,Delivered
